"id_customer";"id_gender";"birthday";"newsletter";"optin";"date_add";"date_upd";"orders"
"915";"1";"1969-12-31";"0";"0";"2017-09-30 17:49:02";"2017-09-30 17:49:02";"0"
"947";"1";"0000-00-00";"0";"0";"2017-10-14 00:20:05";"2017-10-14 00:20:05";"0"
"979";"1";"1969-12-31";"0";"0";"2017-11-06 12:36:06";"2017-11-06 12:36:06";"0"
"1043";"0";"0000-00-00";"0";"0";"2017-12-17 18:19:23";"2017-12-17 18:19:23";"0"
"1075";"1";"0000-00-00";"0";"0";"2018-01-04 19:10:13";"2018-01-04 19:10:13";"0"
"1107";"0";"0000-00-00";"0";"0";"2018-01-24 13:59:31";"2018-01-24 13:59:31";"0"
"1139";"0";"0000-00-00";"0";"0";"2018-02-06 19:28:32";"2018-02-06 19:29:23";"0"
"1203";"0";"0000-00-00";"0";"0";"2018-03-14 02:48:48";"2018-03-14 02:48:48";"0"
"1235";"0";"0000-00-00";"0";"0";"2018-03-24 19:04:33";"2018-03-24 19:04:33";"0"
"1267";"2";"1969-12-31";"0";"0";"2018-04-09 15:33:07";"2018-04-09 15:33:07";"0"
"1331";"1";"1996-03-16";"1";"0";"2018-05-11 08:51:11";"2018-05-11 08:51:11";"0"
"1363";"1";"2004-06-30";"1";"1";"2018-05-31 18:51:40";"2018-05-31 18:51:40";"0"
"1395";"2";"1968-03-11";"0";"0";"2018-06-17 21:23:33";"2018-06-17 21:23:33";"0"
"1459";"1";"2000-01-25";"0";"0";"2018-08-03 15:29:32";"2018-08-03 15:29:32";"0"
"19";"0";"0000-00-00";"1";"0";"2016-09-19 03:27:37";"2016-09-19 03:27:37";"0"
"51";"2";"1969-12-31";"0";"0";"2016-12-11 08:23:46";"2016-12-11 08:23:46";"0"
"83";"1";"1969-12-31";"0";"0";"2017-01-11 00:56:31";"2017-01-11 00:56:31";"0"
"115";"9";"1979-01-14";"0";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"147";"1";"1982-11-02";"1";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"179";"1";"1984-04-03";"1";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"211";"1";"1981-10-22";"1";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"243";"1";"1966-02-12";"1";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"275";"1";"1990-01-01";"1";"0";"2017-01-17 11:00:35";"2018-01-13 19:38:31";"0"
"307";"1";"1969-01-24";"0";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"339";"1";"1994-03-07";"1";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"371";"1";"1984-01-04";"0";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"403";"9";"1990-01-01";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"416";"2";"1978-03-20";"0";"0";"2017-01-17 11:00:37";"2017-06-15 02:56:27";"0"
"448";"1";"1990-01-01";"0";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"480";"1";"1996-01-11";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"512";"1";"1986-06-28";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"576";"1";"1993-08-30";"1";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"608";"2";"1969-12-31";"0";"0";"2017-02-13 04:19:22";"2017-02-13 04:19:22";"0"
"640";"1";"1969-12-31";"0";"0";"2017-03-11 12:54:05";"2017-03-11 12:54:05";"0"
"672";"0";"0000-00-00";"0";"0";"2017-04-13 05:42:01";"2017-04-13 05:42:01";"0"
"704";"1";"1969-12-31";"0";"0";"2017-05-15 22:44:07";"2017-05-15 22:44:07";"0"
"768";"2";"1969-12-31";"0";"0";"2017-07-06 16:05:37";"2017-07-06 16:05:37";"0"
"800";"0";"0000-00-00";"0";"0";"2017-07-23 13:47:51";"2017-07-23 13:47:51";"0"
"832";"1";"1969-12-31";"0";"0";"2017-08-10 12:45:37";"2017-08-10 12:45:37";"0"
"864";"1";"1985-06-12";"0";"0";"2017-09-01 20:20:59";"2017-09-01 20:20:59";"0"
"896";"1";"1996-10-15";"1";"1";"2017-09-18 06:04:13";"2018-02-02 16:31:04";"0"
"928";"2";"1969-12-31";"0";"0";"2017-10-04 12:13:58";"2017-10-04 12:13:58";"0"
"960";"0";"0000-00-00";"0";"0";"2017-10-25 22:02:25";"2018-06-04 19:25:08";"0"
"992";"0";"0000-00-00";"0";"0";"2017-11-11 00:09:42";"2017-11-11 00:09:42";"0"
"1024";"1";"0000-00-00";"1";"0";"2017-11-30 17:40:49";"2017-11-30 17:40:49";"0"
"1056";"0";"0000-00-00";"0";"0";"2017-12-26 22:32:03";"2017-12-26 22:32:05";"0"
"1088";"1";"1969-12-31";"0";"0";"2018-01-14 21:03:51";"2018-01-14 21:03:51";"0"
"1120";"2";"1969-12-31";"0";"0";"2018-01-29 15:48:54";"2018-01-29 15:48:54";"0"
"1152";"1";"1999-08-16";"0";"1";"2018-02-15 10:24:19";"2018-02-15 10:24:19";"0"
"1184";"0";"0000-00-00";"0";"0";"2018-03-09 10:40:55";"2018-03-09 10:40:55";"0"
"1216";"1";"2003-03-26";"1";"1";"2018-03-19 18:04:27";"2018-03-19 18:04:27";"0"
"1248";"1";"2002-03-02";"1";"1";"2018-03-30 12:53:22";"2018-03-30 12:53:22";"0"
"1280";"1";"1969-12-31";"1";"0";"2018-04-13 11:59:16";"2018-04-13 11:59:16";"0"
"1312";"1";"1969-12-31";"0";"0";"2018-04-27 18:58:11";"2018-04-27 18:58:11";"0"
"1344";"1";"1969-12-31";"0";"0";"2018-05-17 16:52:13";"2018-05-17 16:52:13";"0"
"1376";"1";"1998-12-19";"1";"1";"2018-06-08 14:35:02";"2018-09-05 09:38:43";"0"
"1408";"0";"2017-06-03";"0";"0";"2018-06-28 18:27:09";"2018-06-28 18:27:09";"0"
"1440";"1";"1998-03-12";"0";"0";"2018-07-20 08:59:50";"2018-07-20 08:59:50";"0"
"1472";"0";"0000-00-00";"0";"0";"2018-08-14 03:08:50";"2018-08-14 03:09:07";"0"
"32";"2";"1969-12-31";"0";"0";"2016-11-18 22:03:48";"2016-11-18 22:03:48";"0"
"64";"1";"0000-00-00";"0";"0";"2016-12-24 05:46:18";"2016-12-24 05:46:18";"0"
"96";"1";"1977-09-26";"1";"1";"2017-01-17 11:00:33";"2017-01-17 11:00:33";"0"
"128";"9";"1964-08-31";"0";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"160";"1";"1988-06-03";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"192";"2";"1978-09-13";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"256";"1";"1980-05-02";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"288";"1";"1974-07-13";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"320";"1";"1956-04-01";"0";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"352";"2";"1983-07-29";"0";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"384";"1";"1993-07-25";"0";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"429";"1";"1977-05-01";"1";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"461";"9";"1978-07-09";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"493";"1";"1987-01-10";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"525";"1";"1979-06-24";"1";"1";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"557";"1";"1990-01-01";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"589";"0";"0000-00-00";"0";"0";"2017-01-22 14:40:13";"2017-01-22 14:40:13";"0"
"621";"1";"0000-00-00";"0";"0";"2017-02-25 10:39:33";"2017-02-25 10:39:33";"0"
"653";"1";"0000-00-00";"0";"0";"2017-03-26 15:58:20";"2017-03-26 15:58:20";"0"
"685";"1";"1969-12-31";"0";"0";"2017-04-27 11:51:18";"2017-04-27 11:51:18";"0"
"717";"1";"1969-12-31";"0";"0";"2017-05-18 15:13:32";"2017-05-18 15:13:32";"0"
"749";"1";"1969-12-31";"0";"0";"2017-06-14 17:21:46";"2017-06-14 17:21:46";"0"
"781";"1";"0000-00-00";"0";"0";"2017-07-11 19:49:32";"2017-07-11 19:49:32";"0"
"813";"2";"1969-12-31";"0";"0";"2017-08-02 15:15:10";"2017-08-02 15:15:10";"0"
"845";"1";"1969-12-31";"0";"0";"2017-08-20 01:13:35";"2017-08-20 01:13:35";"0"
"877";"1";"1969-12-31";"0";"0";"2017-09-08 16:02:37";"2017-09-08 16:02:37";"0"
"909";"0";"0000-00-00";"0";"0";"2017-09-27 00:15:40";"2017-09-27 00:15:46";"0"
"941";"1";"1969-12-31";"0";"0";"2017-10-12 09:57:37";"2017-10-12 09:57:37";"0"
"1037";"1";"1996-09-09";"0";"0";"2017-12-13 18:56:02";"2017-12-13 18:56:02";"0"
"1069";"1";"1969-12-31";"0";"0";"2018-01-03 14:27:55";"2018-01-03 14:27:55";"0"
"1101";"1";"0000-00-00";"0";"0";"2018-01-20 01:17:57";"2018-01-20 01:17:57";"0"
"1165";"1";"1977-10-04";"1";"1";"2018-02-22 08:01:42";"2018-02-22 08:01:42";"0"
"1197";"1";"0000-00-00";"0";"0";"2018-03-12 15:31:10";"2018-03-12 15:31:10";"0"
"1229";"1";"1969-12-31";"0";"0";"2018-03-22 02:50:57";"2018-03-22 02:50:57";"0"
"1261";"1";"1996-10-23";"1";"1";"2018-04-06 14:20:36";"2018-04-06 14:20:36";"0"
"1293";"1";"0000-00-00";"0";"0";"2018-04-18 12:01:55";"2018-04-18 12:01:55";"0"
"1325";"0";"0000-00-00";"0";"0";"2018-05-05 14:36:10";"2018-05-05 14:36:10";"0"
"1357";"2";"0000-00-00";"0";"0";"2018-05-29 12:38:49";"2018-05-29 12:38:49";"0"
"1389";"0";"1939-10-07";"0";"0";"2018-06-14 17:41:35";"2018-06-14 17:41:35";"0"
"1421";"0";"0000-00-00";"0";"0";"2018-07-07 11:38:33";"2018-07-07 11:38:33";"0"
"1453";"1";"1994-03-29";"1";"1";"2018-07-27 07:59:57";"2018-07-27 07:59:57";"0"
"1485";"1";"1994-08-12";"1";"1";"2018-08-27 17:26:19";"2018-08-27 17:26:19";"0"
"12";"0";"0000-00-00";"0";"0";"2016-08-27 12:52:19";"2016-08-29 09:13:47";"0"
"45";"1";"1997-01-26";"1";"1";"2016-12-06 09:11:10";"2016-12-06 09:11:10";"0"
"77";"1";"0000-00-00";"0";"0";"2017-01-08 13:53:37";"2017-01-08 13:53:37";"0"
"109";"1";"1977-07-21";"1";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"141";"1";"1982-02-16";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"173";"2";"1966-02-07";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"205";"1";"1964-10-28";"1";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"237";"1";"1989-08-24";"0";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"269";"2";"1943-11-11";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"301";"1";"1979-08-07";"1";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"333";"1";"1991-05-30";"1";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"365";"1";"1986-02-01";"0";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"397";"1";"1990-01-01";"0";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"410";"1";"1972-07-03";"1";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"442";"1";"1992-03-26";"1";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"474";"1";"1990-06-23";"1";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"538";"1";"1999-02-06";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"602";"1";"1995-08-26";"1";"1";"2017-02-08 22:16:16";"2017-02-08 22:16:16";"0"
"634";"1";"1969-12-31";"0";"0";"2017-03-09 10:08:46";"2017-03-09 10:08:46";"0"
"698";"1";"1969-12-31";"0";"0";"2017-05-10 16:48:14";"2017-05-10 16:48:14";"0"
"730";"1";"0000-00-00";"0";"0";"2017-05-28 12:47:24";"2017-05-28 12:47:24";"0"
"762";"1";"1969-12-31";"0";"0";"2017-06-27 11:04:53";"2017-06-27 11:04:53";"0"
"794";"1";"1986-09-30";"0";"0";"2017-07-19 11:32:12";"2017-07-19 11:32:12";"0"
"826";"1";"1969-12-31";"0";"0";"2017-08-08 20:58:50";"2017-08-08 20:58:50";"0"
"858";"1";"1969-12-31";"0";"0";"2017-08-30 22:20:56";"2017-08-30 22:20:56";"0"
"890";"1";"1969-12-31";"0";"0";"2017-09-14 11:28:13";"2017-09-14 11:28:13";"0"
"922";"0";"0000-00-00";"0";"0";"2017-10-02 20:11:20";"2017-10-02 20:15:20";"0"
"954";"0";"0000-00-00";"0";"0";"2017-10-20 01:08:35";"2017-10-20 01:08:35";"0"
"986";"1";"1969-12-31";"0";"0";"2017-11-09 23:05:59";"2017-11-09 23:05:59";"0"
"1018";"1";"1992-04-16";"0";"0";"2017-11-25 02:18:23";"2017-11-25 02:18:23";"0"
"1082";"0";"0000-00-00";"0";"0";"2018-01-12 10:55:30";"2018-03-29 13:29:38";"0"
"1114";"1";"1970-02-25";"1";"1";"2018-01-26 14:36:15";"2018-01-26 14:36:15";"0"
"1146";"1";"1969-12-31";"0";"0";"2018-02-11 16:54:29";"2018-02-11 16:54:29";"0"
"1178";"1";"1969-12-31";"0";"0";"2018-03-02 12:20:22";"2018-03-02 12:20:22";"0"
"1210";"1";"1969-12-31";"0";"0";"2018-03-16 12:07:48";"2018-03-16 12:07:48";"0"
"1274";"1";"1969-12-31";"0";"0";"2018-04-10 20:50:51";"2018-04-10 20:50:51";"0"
"1306";"1";"1969-12-31";"0";"0";"2018-04-25 17:31:17";"2018-04-25 17:31:17";"0"
"1338";"2";"1998-12-10";"1";"1";"2018-05-13 23:07:06";"2018-05-13 23:07:06";"0"
"1370";"1";"1997-06-09";"0";"0";"2018-06-04 19:28:11";"2018-06-04 19:28:11";"0"
"1402";"0";"0000-00-00";"0";"0";"2018-06-23 12:10:49";"2018-06-23 12:10:56";"0"
"1434";"1";"2002-10-17";"1";"1";"2018-07-18 03:51:26";"2018-07-18 03:51:26";"0"
"1466";"1";"1994-11-12";"1";"1";"2018-08-09 10:06:20";"2018-08-09 10:06:20";"0"
"26";"2";"1969-12-31";"0";"0";"2016-10-12 11:39:11";"2016-10-12 11:39:11";"0"
"58";"1";"1969-12-31";"0";"0";"2016-12-18 10:35:02";"2016-12-18 10:35:02";"0"
"90";"0";"2002-06-15";"0";"0";"2017-01-14 16:32:58";"2017-01-14 16:32:58";"0"
"122";"1";"1987-08-15";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"154";"1";"1982-01-17";"1";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"186";"1";"1984-10-17";"1";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"218";"1";"1990-11-04";"1";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"250";"1";"1964-05-29";"1";"1";"2017-01-17 11:00:35";"2018-03-23 20:52:14";"0"
"282";"1";"1990-01-01";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"314";"1";"1975-05-28";"0";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"346";"9";"1973-07-28";"0";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"378";"1";"1995-08-08";"0";"0";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"423";"1";"1958-10-12";"0";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"455";"2";"1986-01-20";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"487";"1";"1981-02-15";"0";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"519";"1";"1990-02-03";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"551";"2";"1972-03-25";"1";"1";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"583";"0";"0000-00-00";"0";"0";"2017-01-17 17:07:38";"2017-01-17 17:07:38";"0"
"615";"1";"1969-12-31";"0";"0";"2017-02-18 02:49:08";"2017-02-18 02:49:08";"0"
"647";"0";"0000-00-00";"0";"0";"2017-03-22 09:10:22";"2017-03-22 09:10:22";"0"
"679";"1";"0000-00-00";"0";"0";"2017-04-23 21:38:30";"2017-05-23 18:59:48";"0"
"711";"1";"1996-10-15";"1";"0";"2017-05-17 00:09:04";"2017-05-17 00:09:04";"0"
"743";"1";"1969-12-31";"0";"0";"2017-06-08 05:31:21";"2017-06-08 05:31:21";"0"
"775";"1";"1969-12-31";"0";"0";"2017-07-09 13:38:37";"2017-07-09 13:38:37";"0"
"807";"0";"0000-00-00";"0";"0";"2017-07-30 14:32:47";"2017-07-30 14:32:47";"0"
"839";"2";"1996-07-09";"0";"0";"2017-08-17 22:58:49";"2017-08-17 22:58:49";"0"
"871";"1";"1990-06-29";"1";"1";"2017-09-04 15:18:56";"2017-09-04 15:18:56";"0"
"903";"1";"1997-07-25";"0";"1";"2017-09-24 21:52:13";"2017-09-24 21:52:13";"0"
"1031";"0";"0000-00-00";"0";"0";"2017-12-08 01:40:45";"2017-12-08 01:40:45";"0"
"1063";"1";"1969-12-31";"0";"0";"2017-12-30 18:09:57";"2017-12-30 18:09:57";"0"
"1095";"1";"1967-09-04";"0";"0";"2018-01-17 12:43:39";"2018-01-17 12:43:39";"0"
"1127";"0";"0000-00-00";"0";"0";"2018-02-03 00:30:01";"2018-02-03 00:30:01";"0"
"1159";"1";"0000-00-00";"0";"0";"2018-02-16 20:09:45";"2018-02-16 20:09:45";"0"
"1191";"1";"1987-05-04";"0";"0";"2018-03-10 22:37:33";"2018-05-22 20:08:17";"0"
"1223";"1";"1976-12-06";"0";"0";"2018-03-21 10:20:42";"2018-03-21 10:20:42";"0"
"1255";"1";"1969-12-31";"0";"0";"2018-04-04 00:11:20";"2018-04-04 00:11:20";"0"
"1287";"0";"0000-00-00";"0";"0";"2018-04-14 23:43:21";"2018-04-14 23:43:21";"0"
"1319";"1";"1999-01-08";"0";"1";"2018-05-03 10:44:04";"2018-05-03 10:44:04";"0"
"1351";"1";"1969-12-31";"0";"0";"2018-05-24 13:54:17";"2018-05-24 13:54:17";"0"
"1383";"0";"1905-05-04";"0";"0";"2018-06-12 08:44:44";"2018-06-12 08:44:44";"0"
"1415";"1";"1973-05-02";"1";"1";"2018-07-03 10:29:23";"2018-07-03 10:29:23";"0"
"1447";"1";"1960-10-19";"0";"0";"2018-07-25 19:20:00";"2018-07-25 19:20:00";"0"
"1479";"2";"0000-00-00";"0";"0";"2018-08-24 21:43:47";"2018-08-24 21:43:47";"0"
"6";"0";"2016-07-26";"1";"0";"2016-07-26 21:23:18";"2016-07-26 21:23:18";"0"
"39";"1";"1997-09-08";"1";"1";"2016-12-04 15:10:34";"2016-12-04 15:10:34";"0"
"71";"0";"1975-06-26";"1";"1";"2017-01-06 12:29:54";"2017-06-28 21:23:22";"0"
"103";"1";"1972-09-11";"0";"0";"2017-01-17 11:00:33";"2017-01-17 11:00:33";"0"
"135";"1";"1980-10-10";"1";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"167";"1";"1976-10-23";"0";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"199";"1";"1962-06-18";"0";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"231";"1";"1995-11-24";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"263";"1";"1990-01-01";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"295";"1";"1980-01-22";"0";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"327";"1";"1980-01-25";"1";"1";"2017-01-17 11:00:36";"2017-09-27 10:03:28";"0"
"359";"1";"1989-03-06";"0";"0";"2017-01-17 11:00:36";"2017-10-30 16:15:00";"0"
"391";"1";"1972-10-02";"1";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"436";"1";"1990-01-26";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"468";"9";"1984-06-27";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"500";"1";"1973-08-13";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"532";"2";"1989-08-10";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"564";"1";"1962-02-06";"1";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"596";"1";"1977-02-20";"1";"0";"2017-02-06 14:55:21";"2017-02-06 14:55:21";"0"
"628";"1";"1969-12-31";"0";"0";"2017-03-04 19:52:01";"2017-03-04 19:52:01";"0"
"660";"1";"1997-08-03";"1";"1";"2017-03-30 15:57:49";"2017-03-30 15:57:49";"0"
"692";"2";"1969-12-31";"0";"0";"2017-05-03 18:53:42";"2017-05-03 18:53:42";"0"
"724";"1";"0000-00-00";"0";"0";"2017-05-22 20:13:08";"2017-05-22 20:13:08";"0"
"756";"1";"1969-12-31";"0";"0";"2017-06-20 12:24:06";"2017-06-20 12:24:06";"0"
"820";"1";"1989-02-10";"0";"0";"2017-08-06 10:46:21";"2017-08-06 10:46:21";"0"
"884";"1";"1969-12-31";"0";"0";"2017-09-11 16:57:33";"2017-09-11 16:57:33";"0"
"916";"1";"0000-00-00";"0";"0";"2017-09-30 22:33:27";"2017-09-30 22:33:27";"0"
"948";"0";"0000-00-00";"0";"0";"2017-10-14 21:27:02";"2017-10-14 21:27:02";"0"
"980";"1";"1969-12-31";"0";"0";"2017-11-06 18:33:45";"2017-11-06 18:33:45";"0"
"1012";"1";"1997-12-10";"1";"1";"2017-11-19 15:27:49";"2017-12-10 04:13:28";"0"
"1044";"1";"1999-03-31";"0";"1";"2017-12-18 17:48:24";"2017-12-18 17:48:24";"0"
"1076";"1";"1988-08-23";"1";"1";"2018-01-05 12:17:55";"2018-01-05 12:21:16";"0"
"1108";"1";"2005-03-03";"1";"1";"2018-01-24 21:50:23";"2018-01-24 21:50:23";"0"
"1140";"1";"1969-12-31";"0";"0";"2018-02-07 21:11:33";"2018-02-07 21:11:33";"0"
"1172";"0";"0000-00-00";"0";"0";"2018-02-27 16:45:45";"2018-02-27 16:45:45";"0"
"1236";"1";"1969-12-31";"0";"0";"2018-03-26 15:58:10";"2018-03-26 15:58:10";"0"
"1268";"1";"1969-12-31";"0";"0";"2018-04-09 17:50:30";"2018-04-09 17:50:30";"0"
"1300";"0";"0000-00-00";"0";"0";"2018-04-21 12:57:04";"2018-04-21 12:57:04";"0"
"1332";"1";"1969-12-31";"0";"0";"2018-05-11 09:45:14";"2018-05-11 09:45:14";"0"
"1364";"1";"1969-12-31";"0";"0";"2018-06-01 19:13:38";"2018-06-01 19:13:38";"0"
"1396";"1";"0000-00-00";"0";"0";"2018-06-17 22:33:13";"2018-06-17 22:33:13";"0"
"1428";"1";"1969-12-31";"0";"0";"2018-07-11 17:06:53";"2018-07-11 17:06:53";"0"
"1460";"0";"1986-08-06";"1";"1";"2018-08-04 15:36:41";"2018-08-04 15:36:41";"0"
"1492";"0";"0000-00-00";"0";"0";"2018-09-05 09:37:00";"2018-09-05 09:37:00";"0"
"20";"0";"0000-00-00";"0";"0";"2016-09-24 20:53:21";"2016-09-24 20:53:53";"0"
"52";"1";"1969-12-31";"0";"0";"2016-12-11 09:14:24";"2016-12-11 09:14:24";"0"
"84";"2";"0000-00-00";"0";"0";"2017-01-11 10:14:42";"2017-01-11 10:14:42";"0"
"116";"1";"1995-05-29";"0";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"148";"1";"1985-01-08";"0";"1";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"180";"1";"1977-12-08";"1";"0";"2017-01-17 11:00:34";"2017-01-17 11:00:34";"0"
"212";"2";"1991-06-17";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"244";"1";"1989-02-28";"0";"0";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"276";"2";"1970-01-22";"1";"1";"2017-01-17 11:00:35";"2017-01-17 11:00:35";"0"
"308";"1";"1991-04-16";"0";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"340";"1";"1983-06-01";"0";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"372";"1";"1988-05-12";"0";"1";"2017-01-17 11:00:36";"2017-01-17 11:00:36";"0"
"404";"1";"1964-08-10";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"417";"2";"1989-12-05";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"449";"1";"1991-02-14";"0";"1";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"481";"1";"1981-10-08";"0";"0";"2017-01-17 11:00:37";"2017-01-17 11:00:37";"0"
"513";"2";"1990-01-01";"0";"0";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"545";"9";"1968-05-25";"1";"1";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"577";"1";"1998-06-12";"1";"1";"2017-01-17 11:00:38";"2017-01-17 11:00:38";"0"
"609";"1";"1995-08-28";"1";"1";"2017-02-14 08:54:52";"2017-11-04 01:40:44";"0"
"641";"2";"1969-12-31";"0";"0";"2017-03-13 11:23:45";"2017-03-13 11:23:45";"0"
"673";"1";"1969-12-31";"0";"0";"2017-04-15 20:22:05";"2017-04-15 20:22:05";"0"
"705";"1";"1969-12-31";"0";"0";"2017-05-16 03:20:03";"2017-05-16 03:20:03";"0"
"737";"0";"2016-06-08";"0";"0";"2017-06-03 09:27:30";"2017-06-03 09:27:30";"0"
"769";"0";"0000-00-00";"0";"0";"2017-07-06 23:05:00";"2017-07-06 23:05:00";"0"
"801";"1";"1969-12-31";"0";"0";"2017-07-24 11:51:10";"2017-07-24 11:51:10";"0"
"833";"2";"1998-11-29";"1";"1";"2017-08-11 02:57:49";"2017-08-11 02:57:49";"0"
"865";"1";"1999-08-14";"0";"0";"2017-09-02 05:52:37";"2017-09-02 05:52:37";"0"
"897";"1";"1985-03-12";"1";"1";"2017-09-21 01:00:26";"2017-09-21 01:00:26";"0"
"929";"1";"1969-12-31";"0";"0";"2017-10-04 13:55:44";"2017-10-04 13:55:44";"0"
"961";"1";"2002-06-08";"1";"1";"2017-10-25 23:10:01";"2017-10-25 23:10:01";"0"
"1025";"0";"0000-00-00";"0";"0";"2017-12-02 15:27:05";"2017-12-02 15:29:07";"0"
"1057";"1";"1997-06-27";"1";"1";"2017-12-28 05:15:59";"2017-12-28 05:15:59";"0"
"1089";"2";"0000-00-00";"0";"0";"2018-01-14 22:21:31";"2018-01-14 22:21:31";"0"
"1121";"1";"2000-11-24";"1";"1";"2018-01-30 03:03:54";"2018-01-30 03:03:54";"0"
"1153";"0";"1970-08-12";"1";"1";"2018-02-15 18:46:41";"2018-02-15 18:46:41";"0"
